id,cba_section_id,article_number,article_title,section_number,section_title,question,answer,citation,topic,difficulty,created_at,updated_at
f2b1a793-3763-4e9a-836b-1fdb0add1115,596e21fb-0daa-4ac0-aaba-4f8be25fc5e2,Article VII,"BASKETBALL RELATED INCOME,",2,(8) A Team and player may negotiate the terms and conditions of,When can a team and player negotiate the terms of a contract amendment?,"A team and player can negotiate the terms of a contract amendment only during the period when they are permitted to enter into such an amendment. If allowed as of the last day of the Moratorium Period following a season, negotiations can begin the day after the season ends.","Article VII, Section 2",salary-cap,medium,2025-10-15 16:15:59.015754,2025-10-15 16:15:59.015754
f2bf882c-da78-4727-85ea-9ea734120da7,83978671-a509-4bcd-9efc-262a35c11ac6,Article XXXVI,PLAYER AGENTS,Section 1,Approval of Player Contracts.,Define 'duly certified' in the context of NBA player agents.,'Duly certified' refers to an agent or representative who has been officially recognized and certified by the Players Association under their Regulations Governing Player Agents.,"Article Article XXXVI, Section 1",player-agents,easy,2025-10-15 02:58:05.398723,2025-10-15 02:58:05.398723
f2ccae4f-d176-453f-82e3-f3e8b50edeb9,f05dcd83-39d2-483e-ae18-0f0619a4fa3d,Article XXIX,MISCELLANEOUS,Section 14,Nondisclosure.,"What types of information are prohibited from being disclosed to the media according to Article XXIX, Section 14?",The economic terms of any individual Uniform Player Contract and any information from various audit reports or BRI Reports cannot be disclosed to the media.,"Article XXIX, Section 14",arbitration,easy,2025-10-15 02:46:56.984271,2025-10-15 02:46:56.984271
f2d19bfa-cb23-4aae-a9d3-c158b38dd731,66f31a30-2f6a-446f-b891-ba7c52a813d1,Article XXXVI,PLAYER AGENTS,3,Prohibition on Players as Agents.,What activity is explicitly prohibited for NBA players regarding player representation under the CBA?,NBA players are prohibited from representing other current or prospective NBA players as an agent certified under the Players Association’s Regulations Governing Player Agents.,"Article XXXVI, Section 3",general,easy,2025-10-15 16:43:01.543441,2025-10-15 16:43:01.543441
f2f24b26-8267-43f3-87c4-61888c980bdf,64f5e2c2-b258-40f6-bdf5-7961e5796aa9,Article XXXVIII,"INTEGRATION, ENTIRE AGREEMENT,",3,Choice of Law.,Define 'Choice of Law' as used in the NBA CBA.,"'Choice of Law' refers to the provision in the CBA that determines the legal jurisdiction, specifying that New York State law governs the agreement unless federal law takes precedence.","Article XXXVIII, Section 3",general,easy,2025-10-15 06:45:14.686068,2025-10-15 06:45:14.686068
f31a71a9-da55-4749-b61a-8d0e00194f34,0ab53a80-e0f6-4a2d-a630-13f4375ae67f,Article XIV,ANTI-COLLUSION PROVISIONS,Section 6,Satisfaction of Burden of Proof.,"If a team does not make offers to a Free Agent and the player claims collusion, what must the player demonstrate?","The player must demonstrate that, in addition to the lack of offers, there is other evidence indicating the team’s conduct violated Section 1 and caused economic injury, unless only declaratory relief or a cease and desist order is sought.","Article XIV, Section 6",general,hard,2025-10-15 02:38:44.556119,2025-10-15 02:38:44.556119
f32648d6-3495-49c5-aebb-7f6979ed2858,e371d607-f6ad-4080-a147-b8ce57f32dab,Article XIX,"UNION SECURITY, DUES, AND CHECK-OFF",Section 1,Membership.,"If a player joins a team after the execution of the Agreement, when is the latest they would need to start paying financial core fees?","If a player joins a team after the execution of the Agreement, they must start paying financial core fees by the 30th day following the beginning of their employment.","Article XIX, Section 1",general,medium,2025-10-15 02:39:15.20853,2025-10-15 02:39:15.20853
f33b9b60-2020-4e15-9016-18bcef6ddd00,a53ac3b4-5386-4005-9e01-7488816800dd,Article XIX,"UNION SECURITY, DUES, AND CHECK-OFF",3,Enforcement.,Define 'member in good standing' as used in this section of the CBA.,The term 'member in good standing' refers solely to the payment of dues or any initiation fee. It does not relate to any other aspects of union discipline.,"Article XIX, Section 3",general,easy,2025-10-15 16:24:19.979774,2025-10-15 16:24:19.979774
f372fae2-707a-43f0-b6d0-91e9a006ef2f,ec0df31d-3190-473c-b1e2-1e29dd1b4362,Article II,UNIFORM PLAYER CONTRACT,Section 2,Limitation on Amendments.,"Under what conditions can a Two-Way Contract be amended according to Article II, Section 2?","Two-Way Contracts can only be amended under conditions specified in Sections 3(f), (i), (j), (l), (m), (n), (o), (p), and (r), and Section 11 of Article II. No other amendments are permitted.","Article II, Section 2",player-contracts,medium,2025-10-15 02:24:04.865984,2025-10-15 02:24:04.865984
f3906e62-ebb9-4fb2-95f6-94ef3dc3423b,faeef32b-32da-40a7-995e-902379dac165,Article IV,BENEFITS,Section 9,Benefit Exclusion Amount.,How is the Pension Exclusion Amount calculated within the Benefit Exclusion Amount?,The Pension Exclusion Amount is calculated as fifty percent of the increase in actuarially-determined contributions needed to fund the 2017-18 Benefit Increase for the Current Retiree Group.,"Article IV, Section 9",benefits,medium,2025-10-15 02:26:55.912954,2025-10-15 02:26:55.912954
f393d2b4-8fc5-4e33-bdde-82ec0ef2f7a8,01c19440-d033-466f-974d-38e81993727f,Article XXXIX,TERM OF AGREEMENT,6,Mutual Right of Termination.,Under what circumstances can the NBA or the Players Association terminate the CBA?,"The NBA or the Players Association can terminate the CBA if any provision in Article VII, X, XI, or XIV is affected by a court decision that makes it enjoined, vacated, declared null and void, or unenforceable.","Article XXXIX, Section 6",general,medium,2025-10-15 16:41:45.663959,2025-10-15 16:41:45.663959
f39c7e0c-a14c-4a1a-9452-e58f6b17d988,45858895-5d2f-4c45-be97-64fd7150ca46,Article XXXVI,PLAYER AGENTS,4,529,Under what conditions must the Players Association be notified of a claim to provide indemnity?,"The Players Association must be notified in writing of any claim immediately, and no later than five days from receipt. They must also be given the opportunity to assume the defense, and the NBA or its Teams must use their best efforts to defend the claim without admitting liability or settling without the Players Association's consent.","Article XXXVI, Section 4",general,medium,2025-10-15 16:43:06.339147,2025-10-15 16:43:06.339147
f3a4234d-dc05-49ac-af30-313595a70810,49d1fdc1-858d-40fa-8f1f-c596ceee62f1,Article XXXII,SYSTEM ARBITRATION,6,Selection of System Arbitrator.,What restrictions are placed on the attorneys included in the list for System Arbitrator selection?,"Attorneys on the list must not have represented any professional athletes, their agents, labor organizations, sports leagues, teams, or owners in any professional sport in the past five years.","Article XXXII, Section 6",general,medium,2025-10-15 06:39:00.716595,2025-10-15 06:39:00.716595
f3b70ba2-5951-48ff-a28d-42cbb148e329,28e2a4c8-5411-4722-b69d-f7f437476aca,Article XXIX,MISCELLANEOUS,1,Active List.,What happens to players on the Inactive List and Two-Way List at the end of the Season?,Players on the Inactive List and Two-Way List are transferred to the Active List on the day following the last day of the Season.,"Article XXIX, Section 1",arbitration,medium,2025-10-15 16:32:54.927168,2025-10-15 16:32:54.927168
f3d64de2-c016-40fe-9d1c-e193ce5002bd,8e297f97-ae08-4537-99d6-016cffe72e9f,Article XX,SCHEDULING,6,Holidays.,Can a team be required to play a game on December 25?,A team cannot be required to play a game on December 25 unless the game is to be nationally telecast or cablecast.,"Article XX, Section 6",general,easy,2025-10-15 16:29:42.321463,2025-10-15 16:29:42.321463
f3d71b93-907e-4bc7-8a9e-325b8a62ba76,80f3dd2f-4da1-4db5-bf87-72eb7d6b7eb8,Article XXXI,GRIEVANCE AND ARBITRATION PROCEDURE,5,Procedure.,What is required from both parties seven days prior to a grievance hearing?,"Both parties must submit a joint statement of the issues in dispute to the Grievance Arbitrator. If they cannot agree on a joint statement, each party can submit a separate statement to the Grievance Arbitrator and deliver it to the other party at the same time.","Article XXXI, Section 5",general,easy,2025-10-15 06:37:55.077987,2025-10-15 06:37:55.077987
f3e870f3-b355-419f-8c4c-56cf6faff1ed,9088519f-b97a-4481-a96f-bbac3d1f571e,Article XIV,ANTI-COLLUSION PROVISIONS,9,Calculation of Damages.,How are damages calculated if a team violates Section 1 for the second time during the Agreement term?,"If a team violates Section 1 for the second time, they are liable for three times the compensatory damages. Teams committing a violation for the first time are liable for two times the compensatory damages.","Article XIV, Section 9",general,medium,2025-10-15 16:24:00.679837,2025-10-15 16:24:00.679837
f3fcaae4-be79-4dbc-9d67-7a939f1c809a,e34413a2-b909-42a0-bd75-746947c939ee,Article XXXI,GRIEVANCE AND ARBITRATION PROCEDURE,7,Appointment and Replacement of Grievance Arbitrator.,What steps are taken if the parties cannot agree on a successor Grievance Arbitrator?,"If the parties cannot agree on a successor, they request a list of 11 attorneys from the International Institute for Conflict Prevention and Resolution. Each party can delete up to five names, and the Institute selects the new Arbitrator from the remaining names.","Article XXXI, Section 7",general,medium,2025-10-15 06:38:09.096979,2025-10-15 06:38:09.096979
f404eaa6-7e47-4281-951d-112a3bb3e76d,596e21fb-0daa-4ac0-aaba-4f8be25fc5e2,Article VII,"BASKETBALL RELATED INCOME,",2,(8) A Team and player may negotiate the terms and conditions of,Define 'Moratorium Period' in the context of NBA contract negotiations.,"The 'Moratorium Period' is a designated time frame during which certain league activities, such as contract negotiations and signings, are temporarily halted to allow for the finalization of the salary cap and other financial figures.","Article VII, Section 2",salary-cap,easy,2025-10-15 16:15:59.015754,2025-10-15 16:15:59.015754
f407623c-31a1-40c6-beb6-822a3689073c,fcc80fcf-52ea-426f-bb57-cbfb7feb2f53,Article XIII,CIRCUMVENTION,4,Production of Tax Materials.,"If a player's income figures are required in a circumvention proceeding, what part of the tax materials may be redacted?",Non-income figures in the player's tax materials may be redacted to protect sensitive information that is not relevant to the case.,"Article XIII, Section 4",draft,medium,2025-10-15 16:22:09.493959,2025-10-15 16:22:09.493959
f42538a1-e7bb-4030-b874-053f4b92a508,a31c1a82-e4e1-4352-aae5-13c8ac94d14f,Article XI,FREE AGENCY,Section 3,Withholding Services.,Define 'Veteran Free Agent' in the context of withholding services.,"A Veteran Free Agent is a player who has completed his Player Contract by rendering the required playing services. If a player withholds services for more than 30 days after the start of the last season of his contract, he loses this status and cannot sign with another team without permission.","Article XI, Section 3",free-agency,easy,2025-10-15 02:35:15.5191,2025-10-15 02:35:15.5191
f4377ef5-9d35-427f-af85-4df31d80c440,12e12180-45ca-47b0-9ec4-4e2084dd9f97,Article XXXVI,PLAYER AGENTS,5,Agent Lists.,Describe the process by which an individual becomes a certified NBA player agent.,"To become a certified NBA player agent, an individual must apply through the NBPA, meet eligibility requirements, pass a written examination, and comply with the NBPA's Regulations Governing Player Agents.","Article XXXVI, Section 5",player-agents,hard,2025-10-16 01:21:07.180394,2025-10-16 01:21:07.180394
f43e9a94-688b-45d0-b5ce-2139611d361c,b9005e22-8607-46f0-aadf-09ebc58dca5f,Article XLII,OTHER,Section 3,Exhibits.,"If a new exhibit is added to the CBA, what impact does it have on the agreement according to Article XLII, Section 3?",Any new exhibit added to the CBA would become an integral part of the agreement and would carry the same weight and importance as the existing sections and exhibits.,"Article XLII, Section 3",general,medium,2025-10-15 02:41:05.037768,2025-10-15 02:41:05.037768
f444313f-e087-4f07-8ec3-d543d5027671,745e5011-0fff-413a-926d-7522f5dfbaf6,Article XL,EXPANSION AND CONTRACTION,2,Contraction.,Define 'contraction' in the context of the NBA CBA.,"Contraction refers to the reduction in the number of teams in the NBA. This decision triggers specific obligations for the NBA, including providing notice to the Players Association and negotiating the impact on players.","Article XL, Section 2",general,easy,2025-10-15 06:27:38.92879,2025-10-15 06:27:38.92879
f4549c53-58d5-419b-bf47-40dd41b42ef0,b765e828-9fc3-4a60-a472-2040b9f3dfdb,Article V,COMPENSATION AND EXPENSES IN CONNECTION WITH MILITARY DUTY,Section 1,Salary.,Define the term 'Active or Inactive List' in relation to a player's military service during the season.,"The 'Active or Inactive List' refers to the roster status of a player who is either actively participating with the team or temporarily unable to play but still retained by the team. In the context of military service, it determines eligibility for negotiated salary compensation.","Article V, Section 1",general,easy,2025-10-15 02:27:14.037392,2025-10-15 02:27:14.037392
